
100000,6.053,4.300,2.749,2.501,2.380,
200000,5.668,6.145,5.811,7.522,5.515,
300000,12.700,11.348,12.249,11.787,11.413,
400000,17.866,18.164,18.539,19.071,17.974,
500000,28.146,28.292,26.018,27.945,27.996,
600000,37.197,37.127,40.550,38.885,38.693,
700000,51.354,54.778,51.478,51.589,57.376,
800000,71.984,78.117,73.088,80.322,75.701,
900000,104.509,105.307,99.891,110.004,98.135,
1000000,140.664,129.121,127.574,141.441,116.548,
