
100000,3.254,2.643,1.591,1.428,1.270,
200000,2.528,2.319,2.338,2.487,2.171,
300000,3.588,3.487,3.645,3.716,3.646,
400000,3.522,3.547,3.328,3.425,3.451,
500000,4.427,4.374,4.288,4.851,4.870,
600000,5.976,6.586,6.471,5.922,6.043,
700000,8.178,8.107,13.452,7.775,10.111,
800000,11.027,9.428,9.675,8.973,10.137,
900000,21.619,10.786,12.010,12.145,11.947,
1000000,13.422,13.465,34.322,13.311,13.933,
